_country,_id,_state,name
5af46550a75edfe10769a1de,594a6f4aa59a682d75e9594b,5970a3ed206b380222376400,YALVAÇ
5af46550a75edfe10769a1de,594a6b6b0347602d2acc156b,59709c7865d27c7f6c73f6a6,TORTUM
5af46550a75edfe10769a1de,594a71f6a59a682d75e959d5,59708e760f92b778ed04d654,GÜROYMAK
5af46550a75edfe10769a1de,594a71fca59a682d75e959d7,5971ed0ee025530f95b3d4c7,İDİL
5af46550a75edfe10769a1de,594a74b2a59a682d75e95a92,5971ffbacfbaa414d6d4817c,SİVASLI
5af46550a75edfe10769a1de,594a750ea59a682d75e95aa7,5970ae366b3b2c03bee2ef60,HACILAR
5af46550a75edfe10769a1de,594a75a0a59a682d75e95ad2,5970af105a30c303f2e0712f,KESKİN
5af46550a75edfe10769a1de,594a773bfe41fe2daf974f0e,5970b9e348c611046777f8d6,DEREBUCAK
5af46550a75edfe10769a1de,594a71f4a59a682d75e959d3,5970a8887501e5035df33489,BERGAMA
5af46550a75edfe10769a1de,594a73aba59a682d75e95a56,5970914898547679ab40048b,NİLÜFER
5af46550a75edfe10769a1de,5985ecfe7f448a1403b05e97,5970af105a30c303f2e0712f,MERKEZ
5af46550a75edfe10769a1de,594a6e10a59a682d75e95905,59707d10c543e577fcfd6019,POSOF
5af46550a75edfe10769a1de,594a6e05a59a682d75e95902,59707d10c543e577fcfd6019,GÖLE
5af46550a75edfe10769a1de,594a6f16a59a682d75e95943,59708762c543e577fcfd601d,GÖNEN
5af46550a75edfe10769a1de,594a71aca59a682d75e959c4,59708dc60f92b778ed04d653,KİĞI
5af46550a75edfe10769a1de,594a78396b91a22dd9fa7822,597099cad668fd7dc97f3e4c,GÜMÜŞOVA
5af46550a75edfe10769a1de,594a7669a59a682d75e95b11,5970981838e1c97d47a41943,HONAZ
5af46550a75edfe10769a1de,594a7641a59a682d75e95b01,5970981838e1c97d47a41943,BOZKURT
5af46550a75edfe10769a1de,594a720ca59a682d75e959de,5970a8887501e5035df33489,ÇİĞLİ
5af46550a75edfe10769a1de,594a6fa6a59a682d75e9595b,5971ea72fcf5d90f163f85de,DİVRİĞİ
5af46550a75edfe10769a1de,594a6eeaa59a682d75e95937,59707e3bc543e577fcfd601b,KARPUZLU
5af46550a75edfe10769a1de,594a6b790347602d2acc156f,59707a42c543e577fcfd6016,SULUOVA
5af46550a75edfe10769a1de,594a6bf10347602d2acc1592,59707b93c543e577fcfd6017,ELMADAĞ
5af46550a75edfe10769a1de,594a6ae50347602d2acc1549,597079dec543e577fcfd6015,ESKİL
5af46550a75edfe10769a1de,594a7068a59a682d75e95998,5971eb87c3f2170f283c381f,EYYÜBİYE
5af46550a75edfe10769a1de,594a7648a59a682d75e95b04,5970b53048c611046777f8d2,MUSABEYLİ
5af46550a75edfe10769a1de,594a6c070347602d2acc1597,59707b93c543e577fcfd6017,EVREN
5af46550a75edfe10769a1de,594a6f23a59a682d75e95947,5970a3ed206b380222376400,SENİRKENT
5af46550a75edfe10769a1de,594a78af6b91a22dd9fa782a,5971dc911192730b80ad9283,MALAZGİRT
5af46550a75edfe10769a1de,594a73cba59a682d75e95a61,5970914898547679ab40048b,YILDIRIM
5af46550a75edfe10769a1de,594a75baa59a682d75e95ada,597094358771377b09f58df9,OĞUZLAR
5af46550a75edfe10769a1de,594a6b5c0347602d2acc1566,59707a42c543e577fcfd6016,GÜMÜŞHACIKÖY
5af46550a75edfe10769a1de,594a75dea59a682d75e95ae8,59720bc1c855cc1760bc8e7c,KADIŞEHRİ
